"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","41","ValidLoginShouldSucceed","","Wed Aug 27 15:27:22 UTC 2025","broken","Wed Aug 27 15:27:22 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"Verify user creation using ReqRes API
","2501","CreateUserViaApiShouldReturnSuccess","","Wed Aug 27 15:27:21 UTC 2025","passed","Wed Aug 27 15:27:23 UTC 2025","","Sanity","CreateUserApiTest","CreateUserViaApiShouldReturnSuccess"
"","70","ParallelTest3","","Wed Aug 27 15:27:22 UTC 2025","broken","Wed Aug 27 15:27:22 UTC 2025","","Smoke","LoginTest","ParallelTest3"
"","57","ParallelTest2","","Wed Aug 27 15:27:22 UTC 2025","broken","Wed Aug 27 15:27:22 UTC 2025","","Smoke","LoginTest","ParallelTest2"
"","79","ParallelTest1","","Wed Aug 27 15:27:21 UTC 2025","broken","Wed Aug 27 15:27:22 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"Verify user list contains expected record from ReqRes API
","472","FetchUserListShouldReturnData","","Wed Aug 27 15:27:21 UTC 2025","broken","Wed Aug 27 15:27:21 UTC 2025","","","CreateUserApiTest","FetchUserListShouldReturnData"
"","460","InvalidLoginShouldDisplayError","","Wed Aug 27 15:27:21 UTC 2025","broken","Wed Aug 27 15:27:21 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"","67","ParallelTest","","Wed Aug 27 15:27:21 UTC 2025","broken","Wed Aug 27 15:27:22 UTC 2025","","Smoke","LoginTest","ParallelTest"
