"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7598","ParallelTest1","","Thu Aug 28 13:54:04 UTC 2025","passed","Thu Aug 28 13:54:11 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"Verify downloaded PDF from file-examples.com contains expected text
","48129","VerifyDownloadedPdfFromFileExamples","","Thu Aug 28 13:54:17 UTC 2025","broken","Thu Aug 28 13:55:05 UTC 2025","","","FileExamplesPdfTest","VerifyDownloadedPdfFromFileExamples"
"","7487","ParallelTest","","Thu Aug 28 13:54:04 UTC 2025","passed","Thu Aug 28 13:54:11 UTC 2025","","Smoke","LoginTest","ParallelTest"
"","6613","ParallelTest3","","Thu Aug 28 13:54:11 UTC 2025","passed","Thu Aug 28 13:54:18 UTC 2025","","Smoke","LoginTest","ParallelTest3"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","6460","ValidLoginShouldSucceed","","Thu Aug 28 13:54:12 UTC 2025","passed","Thu Aug 28 13:54:19 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"","8413","InvalidLoginShouldDisplayError","","Thu Aug 28 13:54:04 UTC 2025","failed","Thu Aug 28 13:54:12 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"","5885","ParallelTest2","","Thu Aug 28 13:54:11 UTC 2025","passed","Thu Aug 28 13:54:17 UTC 2025","","Smoke","LoginTest","ParallelTest2"
