"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2569","ParallelTest3","","Mon Aug 25 16:29:08 UTC 2025","passed","Mon Aug 25 16:29:10 UTC 2025","","Smoke","LoginTest","ParallelTest3"
"Verify user list contains expected record from ReqRes API
","1475","FetchUserListShouldReturnData","","Mon Aug 25 16:28:07 UTC 2025","passed","Mon Aug 25 16:28:09 UTC 2025","","","CreateUserApiTest","FetchUserListShouldReturnData"
"Verify user creation using ReqRes API
","2422","CreateUserViaApiShouldReturnSuccess","","Mon Aug 25 16:28:05 UTC 2025","passed","Mon Aug 25 16:28:07 UTC 2025","","Sanity","CreateUserApiTest","CreateUserViaApiShouldReturnSuccess"
"","2857","ParallelTest","","Mon Aug 25 16:28:59 UTC 2025","passed","Mon Aug 25 16:29:02 UTC 2025","","Smoke","LoginTest","ParallelTest"
"","3126","InvalidLoginShouldDisplayError","","Mon Aug 25 16:28:56 UTC 2025","failed","Mon Aug 25 16:28:59 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"","2476","ParallelTest2","","Mon Aug 25 16:29:05 UTC 2025","passed","Mon Aug 25 16:29:08 UTC 2025","","Smoke","LoginTest","ParallelTest2"
"","3629","ParallelTest1","","Mon Aug 25 16:29:02 UTC 2025","passed","Mon Aug 25 16:29:05 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","3446","ValidLoginShouldSucceed","","Mon Aug 25 16:29:10 UTC 2025","passed","Mon Aug 25 16:29:14 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"Verify downloaded PDF from file-examples.com contains expected text
","46692","VerifyDownloadedPdfFromFileExamples","","Mon Aug 25 16:28:09 UTC 2025","broken","Mon Aug 25 16:28:56 UTC 2025","","Sanity","FileExamplesPdfTest","VerifyDownloadedPdfFromFileExamples"
