"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6509","ParallelTest1","","Thu Aug 28 13:59:45 UTC 2025","passed","Thu Aug 28 13:59:51 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"","6613","ParallelTest2","","Thu Aug 28 13:59:51 UTC 2025","passed","Thu Aug 28 13:59:58 UTC 2025","","Smoke","LoginTest","ParallelTest2"
"Verify downloaded PDF from file-examples.com contains expected text
","48076","VerifyDownloadedPdfFromFileExamples","","Thu Aug 28 13:59:57 UTC 2025","broken","Thu Aug 28 14:00:45 UTC 2025","","","FileExamplesPdfTest","VerifyDownloadedPdfFromFileExamples"
"","7190","InvalidLoginShouldDisplayError","","Thu Aug 28 13:59:45 UTC 2025","failed","Thu Aug 28 13:59:52 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","6991","ValidLoginShouldSucceed","","Thu Aug 28 13:59:52 UTC 2025","passed","Thu Aug 28 13:59:59 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"","6927","ParallelTest","","Thu Aug 28 13:59:45 UTC 2025","passed","Thu Aug 28 13:59:52 UTC 2025","","Smoke","LoginTest","ParallelTest"
"","5863","ParallelTest3","","Thu Aug 28 13:59:52 UTC 2025","passed","Thu Aug 28 13:59:57 UTC 2025","","Smoke","LoginTest","ParallelTest3"
