"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6510","InvalidLoginShouldDisplayError","","Fri Aug 29 00:04:47 UTC 2025","failed","Fri Aug 29 00:04:53 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"","6098","ParallelTest","","Fri Aug 29 00:04:47 UTC 2025","passed","Fri Aug 29 00:04:53 UTC 2025","","Smoke","LoginTest","ParallelTest"
"","4835","ParallelTest2","","Fri Aug 29 00:04:53 UTC 2025","passed","Fri Aug 29 00:04:58 UTC 2025","","Smoke","LoginTest","ParallelTest2"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","6925","ValidLoginShouldSucceed","","Fri Aug 29 00:04:58 UTC 2025","passed","Fri Aug 29 00:05:05 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"","4728","ParallelTest1","","Fri Aug 29 00:04:53 UTC 2025","passed","Fri Aug 29 00:04:58 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"","4538","ParallelTest3","","Fri Aug 29 00:04:58 UTC 2025","passed","Fri Aug 29 00:05:02 UTC 2025","","Smoke","LoginTest","ParallelTest3"
"Verify downloaded PDF from file-examples.com contains expected text
","49772","VerifyDownloadedPdfFromFileExamples","","Fri Aug 29 00:04:47 UTC 2025","broken","Fri Aug 29 00:05:36 UTC 2025","","","FileExamplesPdfTest","VerifyDownloadedPdfFromFileExamples"
