"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6090","ParallelTest2","","Thu Aug 28 12:19:21 UTC 2025","passed","Thu Aug 28 12:19:27 UTC 2025","","Smoke","LoginTest","ParallelTest2"
"","6436","ParallelTest","","Thu Aug 28 12:19:14 UTC 2025","passed","Thu Aug 28 12:19:21 UTC 2025","","Smoke","LoginTest","ParallelTest"
"","6700","ParallelTest3","","Thu Aug 28 12:19:22 UTC 2025","passed","Thu Aug 28 12:19:29 UTC 2025","","Smoke","LoginTest","ParallelTest3"
"Verify downloaded PDF from file-examples.com contains expected text
","48513","VerifyDownloadedPdfFromFileExamples","","Thu Aug 28 12:19:27 UTC 2025","broken","Thu Aug 28 12:20:16 UTC 2025","","","FileExamplesPdfTest","VerifyDownloadedPdfFromFileExamples"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","6745","ValidLoginShouldSucceed","","Thu Aug 28 12:19:22 UTC 2025","passed","Thu Aug 28 12:19:29 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"","7593","InvalidLoginShouldDisplayError","","Thu Aug 28 12:19:14 UTC 2025","failed","Thu Aug 28 12:19:22 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"","7514","ParallelTest1","","Thu Aug 28 12:19:14 UTC 2025","passed","Thu Aug 28 12:19:22 UTC 2025","","Smoke","LoginTest","ParallelTest1"
