"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4360","ParallelTest","","Fri Aug 29 01:10:33 UTC 2025","passed","Fri Aug 29 01:10:37 UTC 2025","","Smoke","LoginTest","ParallelTest"
"","3880","ParallelTest2","","Fri Aug 29 01:10:37 UTC 2025","passed","Fri Aug 29 01:10:41 UTC 2025","","Smoke","LoginTest","ParallelTest2"
"Verify downloaded PDF from file-examples.com contains expected text
","3527","VerifyDownloadedPdfFromFileExamples","","Fri Aug 29 01:10:33 UTC 2025","passed","Fri Aug 29 01:10:36 UTC 2025","","","FileExamplesPdfTest","VerifyDownloadedPdfFromFileExamples"
"","4477","InvalidLoginShouldDisplayError","","Fri Aug 29 01:10:33 UTC 2025","failed","Fri Aug 29 01:10:37 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","3844","ValidLoginShouldSucceed","","Fri Aug 29 01:10:40 UTC 2025","passed","Fri Aug 29 01:10:44 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"","3707","ParallelTest1","","Fri Aug 29 01:10:36 UTC 2025","passed","Fri Aug 29 01:10:40 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"","3531","ParallelTest3","","Fri Aug 29 01:10:37 UTC 2025","passed","Fri Aug 29 01:10:41 UTC 2025","","Smoke","LoginTest","ParallelTest3"
