"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3758","InvalidLoginShouldDisplayError","","Tue Aug 26 16:02:28 UTC 2025","failed","Tue Aug 26 16:02:32 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"Verify user creation using ReqRes API
","2448","CreateUserViaApiShouldReturnSuccess","","Tue Aug 26 16:02:24 UTC 2025","passed","Tue Aug 26 16:02:26 UTC 2025","","Sanity","CreateUserApiTest","CreateUserViaApiShouldReturnSuccess"
"","3235","ParallelTest","","Tue Aug 26 16:02:32 UTC 2025","passed","Tue Aug 26 16:02:35 UTC 2025","","Smoke","LoginTest","ParallelTest"
"","2880","ParallelTest2","","Tue Aug 26 16:02:39 UTC 2025","passed","Tue Aug 26 16:02:42 UTC 2025","","Smoke","LoginTest","ParallelTest2"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","2282","ValidLoginShouldSucceed","","Tue Aug 26 16:02:45 UTC 2025","passed","Tue Aug 26 16:02:47 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"","3664","ParallelTest1","","Tue Aug 26 16:02:35 UTC 2025","passed","Tue Aug 26 16:02:39 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"","2890","ParallelTest3","","Tue Aug 26 16:02:42 UTC 2025","passed","Tue Aug 26 16:02:45 UTC 2025","","Smoke","LoginTest","ParallelTest3"
"Verify user list contains expected record from ReqRes API
","1737","FetchUserListShouldReturnData","","Tue Aug 26 16:02:26 UTC 2025","passed","Tue Aug 26 16:02:28 UTC 2025","","","CreateUserApiTest","FetchUserListShouldReturnData"
