"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify downloaded PDF from file-examples.com contains expected text
","5608","VerifyDownloadedPdfFromFileExamples","","Fri Aug 29 00:21:27 UTC 2025","passed","Fri Aug 29 00:21:33 UTC 2025","","","FileExamplesPdfTest","VerifyDownloadedPdfFromFileExamples"
"","5952","ParallelTest1","","Fri Aug 29 00:21:33 UTC 2025","passed","Fri Aug 29 00:21:39 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"","7374","InvalidLoginShouldDisplayError","","Fri Aug 29 00:21:27 UTC 2025","failed","Fri Aug 29 00:21:35 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"","6173","ParallelTest3","","Fri Aug 29 00:21:35 UTC 2025","passed","Fri Aug 29 00:21:41 UTC 2025","","Smoke","LoginTest","ParallelTest3"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","4735","ValidLoginShouldSucceed","","Fri Aug 29 00:21:39 UTC 2025","passed","Fri Aug 29 00:21:44 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"","6682","ParallelTest2","","Fri Aug 29 00:21:34 UTC 2025","passed","Fri Aug 29 00:21:41 UTC 2025","","Smoke","LoginTest","ParallelTest2"
"","6878","ParallelTest","","Fri Aug 29 00:21:27 UTC 2025","passed","Fri Aug 29 00:21:34 UTC 2025","","Smoke","LoginTest","ParallelTest"
