"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9438","InvalidLoginShouldDisplayError","","Thu Aug 28 15:18:57 UTC 2025","failed","Thu Aug 28 15:19:06 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"","4941","ParallelTest1","","Thu Aug 28 15:19:05 UTC 2025","passed","Thu Aug 28 15:19:10 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"Verify downloaded PDF from file-examples.com contains expected text
","49145","VerifyDownloadedPdfFromFileExamples","","Thu Aug 28 15:18:57 UTC 2025","broken","Thu Aug 28 15:19:46 UTC 2025","","","FileExamplesPdfTest","VerifyDownloadedPdfFromFileExamples"
"","4909","ParallelTest2","","Thu Aug 28 15:19:06 UTC 2025","passed","Thu Aug 28 15:19:11 UTC 2025","","Smoke","LoginTest","ParallelTest2"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","4650","ValidLoginShouldSucceed","","Thu Aug 28 15:19:11 UTC 2025","passed","Thu Aug 28 15:19:16 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"","4643","ParallelTest3","","Thu Aug 28 15:19:10 UTC 2025","passed","Thu Aug 28 15:19:15 UTC 2025","","Smoke","LoginTest","ParallelTest3"
"","8607","ParallelTest","","Thu Aug 28 15:18:57 UTC 2025","passed","Thu Aug 28 15:19:05 UTC 2025","","Smoke","LoginTest","ParallelTest"
