"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4953","ParallelTest1","","Thu Aug 28 23:53:11 UTC 2025","passed","Thu Aug 28 23:53:16 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"Verify downloaded PDF from file-examples.com contains expected text
","49799","VerifyDownloadedPdfFromFileExamples","","Thu Aug 28 23:53:04 UTC 2025","broken","Thu Aug 28 23:53:54 UTC 2025","","","FileExamplesPdfTest","VerifyDownloadedPdfFromFileExamples"
"","6284","ParallelTest","","Thu Aug 28 23:53:04 UTC 2025","passed","Thu Aug 28 23:53:11 UTC 2025","","Smoke","LoginTest","ParallelTest"
"","4579","ParallelTest3","","Thu Aug 28 23:53:16 UTC 2025","passed","Thu Aug 28 23:53:20 UTC 2025","","Smoke","LoginTest","ParallelTest3"
"","7176","InvalidLoginShouldDisplayError","","Thu Aug 28 23:53:04 UTC 2025","failed","Thu Aug 28 23:53:11 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","4399","ValidLoginShouldSucceed","","Thu Aug 28 23:53:16 UTC 2025","passed","Thu Aug 28 23:53:21 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"","5065","ParallelTest2","","Thu Aug 28 23:53:11 UTC 2025","passed","Thu Aug 28 23:53:16 UTC 2025","","Smoke","LoginTest","ParallelTest2"
