"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2985","ParallelTest","","Tue Aug 26 19:53:58 UTC 2025","passed","Tue Aug 26 19:54:01 UTC 2025","","Smoke","LoginTest","ParallelTest"
"","4103","ParallelTest1","","Tue Aug 26 19:54:01 UTC 2025","passed","Tue Aug 26 19:54:05 UTC 2025","","Smoke","LoginTest","ParallelTest1"
"Checks that a user can log in using correct email and password.Verify user login with valid credentials
","1785","ValidLoginShouldSucceed","","Tue Aug 26 19:54:10 UTC 2025","passed","Tue Aug 26 19:54:12 UTC 2025","","Smoke","LoginTest","ValidLoginShouldSucceed"
"","2370","ParallelTest3","","Tue Aug 26 19:54:08 UTC 2025","passed","Tue Aug 26 19:54:10 UTC 2025","","Smoke","LoginTest","ParallelTest3"
"","2391","ParallelTest2","","Tue Aug 26 19:54:05 UTC 2025","passed","Tue Aug 26 19:54:08 UTC 2025","","Smoke","LoginTest","ParallelTest2"
"","3974","InvalidLoginShouldDisplayError","","Tue Aug 26 19:53:54 UTC 2025","failed","Tue Aug 26 19:53:58 UTC 2025","","Smoke","LoginTest","InvalidLoginShouldDisplayError"
